Inicio_Faena;Inicio_Venta;Embarcacion;Marca_Motor;Modelo_Motor;Caballos_Motor;Origen;Origen_Latitud;Origen_Longuitud;Millas_Recorridas;Especie;Aparejo;Volumen_Kg;Talla_cm;Precio_Kg;Venta;Precio_Galon;Costo_Combustible;Ganancia
07 10 2022 15:00;07 10 2022 15:30;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;480.00;30.00;3.50;1680.00;9.95;0.667835991;1679.33
07 10 2022 15:20;07 10 2022 15:40;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;360.00;24.00;3.00;1080.00;9.95;0.66392289;1079.34
07 10 2022 15:35;07 10 2022 15:50;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;390.00;24.00;3.00;1170.00;9.95;0.664901165;1169.34
07 10 2022 15:35;07 10 2022 16:00;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;420.00;20.00;2.50;1050.00;9.95;0.66587944;1049.33
07 10 2022 15:50;07 10 2022 16:10;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;420.00;20.00;2.50;1050.00;9.95;0.66587944;1049.33
07 10 2022 11:10;07 10 2022 11:30;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA ;270.00;30.00;3.50;945.00;9.95;2.197929679;942.80
08 10 2022 08:00;08 10 2022 08:20;SABINA;LISTER;LISTER TR;90;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;300.00;30.00;3.50;1050.00;9.95;7.197078443;1042.80
08 10 2022 08:30;08 10 2022 08:50;NOEMI;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;270.00;30.00;3.50;945.00;9.95;7.186442366;937.81
08 10 2022 09:40;08 10 2022 10:05;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;30.00;3.50;420.00;9.95;0.656096687;419.34
08 10 2022 10:00;08 10 2022 10:30;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;24.00;3.00;270.00;9.95;0.655118411;269.34
08 10 2022 10:50;08 10 2022 11:10;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;20.00;2.50;225.00;9.95;0.655118411;224.34
10 10 2022 08:40;10 10 2022 09:05;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;270.00;30.00;3.50;945.00;9.95;7.186442366;937.81
11 10 2022 09:30;11 10 2022 09:50;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;MISHO;CORDEL;120.00;27.00;8.00;960.00;10.16;0.669943953;959.33
11 10 2022 09:52;11 10 2022 10:10;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;COCO;CORDEL;60.00;32.00;18.00;1080.00;10.16;0.667946109;1079.33
11 10 2022 08:30;11 10 2022 08:50;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;180.00;30.00;3.50;630.00;10.16;0.671941798;629.33
11 10 2022 08:50;11 10 2022 09:15;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;24.00;3.00;360.00;10.16;0.669943953;359.33
11 10 2022 09:03;11 10 2022 09:33;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;150.00;20.00;2.50;375.00;10.16;0.670942876;374.33
11 10 2022 08:00;11 10 2022 08:20;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;270.00;30.00;3.50;945.00;10.16;0.674938565;944.33
12 10 2022 09:30;12 10 2022 09:50;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;30.00;3.50;420.00;10.16;0.669943953;419.33
12 10 2022 09:50;12 10 2022 10:20;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;20.00;2.50;225.00;10.16;0.668945031;224.33
12 10 2022 09:10;12 10 2022 09:30;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;240.00;30.00;3.50;840.00;10.16;0.673939643;839.33
13 10 2022 08:32;13 10 2022 08:50;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;330.00;30.00;3.50;1155.00;10.16;0.67693641;1154.32
13 10 2022 07:35;13 10 2022 08:00;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;30.00;3.50;1050.00;10.16;0.675937488;1049.32
13 10 2022 09:05;13 10 2022 09:25;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;24.00;3.00;900.00;10.16;0.675937488;899.32
13 10 2022 09:25;13 10 2022 09:40;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;20.00;2.50;750.00;10.16;0.675937488;749.32
13 10 2022 08:10;13 10 2022 08:30;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;MISHO;CORTINA;210.00;28.00;8.00;1680.00;10.16;2.237674875;1677.76
14 10 2022 08:15;14 10 2022 08:35;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;MISHO;CORTINA;330.00;28.00;8.00;2640.00;10.16;7.359837137;2632.64
14 10 2022 07:55;14 10 2022 08:15;NOEMI;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;390.00;30.00;3.50;1365.00;10.16;7.38155825;1357.62
14 10 2022 08:35;14 10 2022 09:00;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;450.00;30.00;3.50;1575.00;10.16;0.6809321;1574.32
14 10 2022 09:12;14 10 2022 09:30;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;24.00;3.00;900.00;10.16;0.675937488;899.32
14 10 2022 09:15;14 10 2022 09:45;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;20.00;2.50;750.00;10.16;0.675937488;749.32
15 10 2022 08:35;15 10 2022 08:55;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;420.00;30.00;3.50;1470.00;10.16;0.679933177;1469.32
17 10 2022 08:00;17 10 2022 08:25;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;420.00;30.00;3.00;1260.00;10.16;0.679933177;1259.32
17 10 2022 08:30;17 10 2022 08:50;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;480.00;30.00;3.00;1440.00;10.16;0.681931022;1439.32
18 10 2022 08:35;18 10 2022 08:55;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;450.00;30.00;3.50;1575.00;9.57;0.641389783;1574.36
18 10 2022 08:55;18 10 2022 09:15;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;450.00;30.00;3.50;1575.00;9.57;0.641389783;1574.36
18 10 2022 09:05;18 10 2022 09:25;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;24.00;3.00;900.00;9.57;0.636685212;899.36
18 10 2022 09:25;18 10 2022 09:55;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;24.00;3.00;900.00;9.57;0.636685212;899.36
18 10 2022 09:55;18 10 2022 10:20;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;330.00;20.00;2.50;825.00;9.57;0.637626126;824.36
18 10 2022 10:30;18 10 2022 10:45;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;330.00;20.00;2.50;825.00;9.57;0.637626126;824.36
18 10 2022 08:12;18 10 2022 08:30;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;450.00;30.00;3.50;1575.00;9.57;0.641389783;1574.36
19 10 2022 08:25;19 10 2022 08:50;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;360.00;30.00;3.50;1260.00;9.57;0.638567041;1259.36
19 10 2022 08:45;19 10 2022 09:15;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;24.00;3.00;900.00;9.57;0.636685212;899.36
19 10 2022 09:20;19 10 2022 09:40;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;240.00;20.00;2.50;600.00;9.57;0.634803384;599.37
19 10 2022 08:05;19 10 2022 08:25;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;240.00;30.00;3.50;840.00;9.57;0.634803384;839.37
20 10 2022 08:25;20 10 2022 08:45;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;150.00;30.00;3.50;525.00;9.57;0.631980642;524.37
20 10 2022 08:40;20 10 2022 09:10;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;150.00;24.00;3.00;450.00;9.57;0.631980642;449.37
20 10 2022 09:10;20 10 2022 09:35;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;20.00;2.50;300.00;9.57;0.631039728;299.37
20 10 2022 08:02;20 10 2022 08:20;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;180.00;30.00;3.50;630.00;9.57;0.632921556;629.37
21 10 2022 08:50;21 10 2022 09:20;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;30.00;3.50;420.00;9.57;0.631039728;419.37
21 10 2022 09:30;21 10 2022 09:50;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;90.00;24.00;3.00;270.00;9.57;0.630098814;269.37
21 10 2022 09:52;21 10 2022 10:10;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;20.00;2.50;300.00;9.57;0.631039728;299.37
21 10 2022 08:20;21 10 2022 08:45;MAYRA;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;MISHO;CORTINA;120.00;29.00;8.00;960.00;9.57;2.098344922;957.90
21 10 2022 08:00;21 10 2022 08:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA;CORTINA;150.00;30.00;3.50;525.00;9.57;2.101473667;522.90
22 10 2022 07:47;22 10 2022 08:05;IKER;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;180.00;30.00;3.50;630.00;9.57;6.881295647;623.12
22 10 2022 08:05;22 10 2022 08:20;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;180.00;30.00;3.50;630.00;9.57;6.881295647;623.12
22 10 2022 08:14;22 10 2022 08:44;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA;CORTINA;60.00;30.00;3.50;210.00;9.57;6.840376149;203.16
22 10 2022 09:00;22 10 2022 09:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;210.00;30.00;3.50;735.00;9.57;0.63386247;734.37
22 10 2022 09:20;22 10 2022 09:35;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;120.00;24.00;3.00;360.00;9.57;0.631039728;359.37
22 10 2022 09:45;22 10 2022 10:10;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;60.00;20.00;2.50;150.00;9.57;0.6291579;149.37
24 10 2022 08:50;24 10 2022 09:10;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;MISHO;CORTINA;300.00;29.00;8.00;2400.00;9.57;17.93016875;2382.07
24 10 2022 09:12;24 10 2022 09:30;IKER;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;COCO;CORTINA;180.00;32.00;18.00;3240.00;9.57;17.8241776;3222.18
24 10 2022 08:00;24 10 2022 08:20;SABINA;LISTER;LISTER TR;90;EL MENTIROSO;-8.79;-78.76;36.92;LORNA;CORTINA;300.00;30.00;3.50;1050.00;9.57;17.93016875;1032.07
24 10 2022 08:20;24 10 2022 08:45;MAYRA;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;LORNA;CORTINA;300.00;30.00;3.50;1050.00;9.57;17.93016875;1032.07
24 10 2022 09:35;24 10 2022 09:50;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;420.00;30.00;3.50;1470.00;9.57;0.640448869;1469.36
24 10 2022 09:50;24 10 2022 10:20;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;390.00;24.00;3.00;1170.00;9.57;0.639507955;1169.36
24 10 2022 10:20;24 10 2022 10:40;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;20.00;2.50;750.00;9.57;0.636685212;749.36
25 10 2022 09:00;25 10 2022 09:20;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;MISHO;CORTINA;480.00;27.00;8.00;3840.00;9.65;18.24037098;3821.76
25 10 2022 09:25;25 10 2022 09:45;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;COCO;CORTINA;300.00;30.00;18.00;5400.00;9.65;18.08005522;5381.92
25 10 2022 07:50;25 10 2022 08:15;MAYRA;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;LORNA;CORTINA;300.00;30.00;3.50;1050.00;9.65;18.08005522;1031.92
25 10 2022 08:15;25 10 2022 08:33;IKER;YAMAHA;YAMAHA E15DMH;15;EL MENTIROSO;-8.79;-78.76;36.92;LORNA;CORTINA;360.00;30.00;3.50;1260.00;9.65;18.1334938;1241.87
25 10 2022 08:20;25 10 2022 08:50;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;EL MENTIROSO;-8.79;-78.76;36.92;LORNA;CORTINA;390.00;30.00;3.50;1365.00;9.65;18.1602131;1346.84
25 10 2022 09:40;25 10 2022 10:00;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;450.00;30.00;3.50;1575.00;9.65;0.646751453;1574.35
25 10 2022 09:55;25 10 2022 10:10;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;420.00;30.00;3.50;1470.00;9.65;0.645802673;1469.35
25 10 2022 10:10;25 10 2022 10:30;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;450.00;24.00;3.00;1350.00;9.65;0.646751453;1349.35
25 10 2022 10:35;25 10 2022 10:50;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;20.00;2.50;750.00;9.65;0.642007555;749.36
26 10 2022 09:25;26 10 2022 09:50;MAYRA;YAMAHA;YAMAHA E15DMH;15;ISLA DE CHAO;-8.75;-78.78;42.97;MISHO;CORTINA;240.00;28.00;8.00;1920.00;9.65;20.98336688;1899.02
26 10 2022 11:50;26 10 2022 12:10;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;ISLA DE CHAO;-8.75;-78.78;42.97;COCO;CORTINA;90.00;30.00;18.00;1620.00;9.65;20.82785774;1599.17
26 10 2022 08:30;26 10 2022 08:50;NOEMI;YAMAHA;YAMAHA E15DMH;15;ISLA DE CHAO;-8.75;-78.78;42.97;LORNA;CORTINA;330.00;30.00;3.50;1155.00;9.65;21.07667236;1133.92
26 10 2022 09:02;26 10 2022 09:20;IKER;YAMAHA;YAMAHA E15DMH;15;ISLA DE CHAO;-8.75;-78.78;42.97;LORNA;CORTINA;300.00;30.00;3.50;1050.00;9.65;21.04557053;1028.95
26 10 2022 09:15;26 10 2022 09:30;LUIS ALEXANDER;TOYOTA;TOYOTA;15;ISLA DE CHAO;-8.75;-78.78;42.97;COJINOVA;CORTINA;30.00;30.00;25.00;750.00;9.65;20.76565408;729.23
26 10 2022 12:10;26 10 2022 12:30;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;330.00;30.00;3.50;1155.00;9.65;0.642956334;1154.36
26 10 2022 12:30;26 10 2022 12:45;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;240.00;24.00;3.00;720.00;9.65;0.640109996;719.36
26 10 2022 12:39;26 10 2022 12:59;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;210.00;20.00;2.50;525.00;9.65;0.639161216;524.36
27 10 2022 08:21;27 10 2022 08:46;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;270.00;30.00;3.50;945.00;9.65;0.641058775;944.36
27 10 2022 08:35;27 10 2022 09:05;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;30.00;3.50;1050.00;9.65;0.642007555;1049.36
27 10 2022 09:10;27 10 2022 09:30;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;240.00;30.00;3.50;840.00;9.65;0.640109996;839.36
27 10 2022 09:37;27 10 2022 09:55;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;360.00;30.00;3.50;1260.00;9.65;0.643905114;1259.36
27 10 2022 10:01;27 10 2022 10:21;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;30.00;3.50;1050.00;9.65;0.642007555;1049.36
27 10 2022 10:25;27 10 2022 10:40;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORDEL;300.00;30.00;3.50;1050.00;9.65;0.642007555;1049.36
27 10 2022 08:05;27 10 2022 08:25;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;330.00;30.00;3.50;1155.00;9.65;0.642956334;1154.36
28 10 2022 08:43;28 10 2022 09:03;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;330.00;37.00;4.00;1320.00;9.65;0.642956334;1319.36
28 10 2022 08:59;28 10 2022 09:17;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;270.00;37.00;4.00;1080.00;9.65;0.641058775;1079.36
28 10 2022 09:20;28 10 2022 09:40;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;37.00;4.00;1200.00;9.65;0.642007555;1199.36
28 10 2022 09:40;28 10 2022 10:05;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;240.00;37.00;4.00;960.00;9.65;0.640109996;959.36
28 10 2022 09:50;28 10 2022 10:20;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;360.00;37.00;4.00;1440.00;9.65;0.643905114;1439.36
28 10 2022 10:10;28 10 2022 10:30;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;37.00;4.00;1200.00;9.65;0.642007555;1199.36
28 10 2022 10:29;28 10 2022 10:44;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;37.00;4.00;1200.00;9.65;0.642007555;1199.36
28 10 2022 10:45;28 10 2022 11:00;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;330.00;37.00;4.00;1320.00;9.65;0.642956334;1319.36
29 10 2022 09:13;29 10 2022 09:33;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;330.00;36.00;4.00;1320.00;9.65;0.642956334;1319.36
29 10 2022 09:20;29 10 2022 09:45;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;40.00;5.00;1500.00;9.65;0.642007555;1499.36
29 10 2022 09:30;29 10 2022 10:00;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;330.00;44.00;6.00;1980.00;9.65;0.642956334;1979.36
29 10 2022 09:53;29 10 2022 10:11;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;330.00;48.00;7.00;2310.00;9.65;0.642956334;2309.36
29 10 2022 10:10;29 10 2022 10:30;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;360.00;53.00;8.00;2880.00;9.65;0.643905114;2879.36
29 10 2022 10:35;29 10 2022 10:55;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;390.00;57.00;9.00;3510.00;9.65;0.644853894;3509.36
31 10 2022 08:55;31 10 2022 09:20;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;34.00;4.00;1200.00;9.65;0.642007555;1199.36
31 10 2022 09:25;31 10 2022 09:45;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;270.00;34.00;4.00;1080.00;9.65;0.641058775;1079.36
01 11 2022 08:15;01 11 2022 08:35;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;390.00;30.00;3.50;1365.00;9.71;0.648863348;1364.35
02 11 2022 09:25;02 11 2022 09:45;EL NEGRO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;CHITA BURRA;CORTINA ;180.00;28.00;15.00;2700.00;9.71;0.642180596;2699.36
02 11 2022 09:11;02 11 2022 09:29;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;COCO;CORTINA ;180.00;32.00;18.00;3240.00;9.71;0.642180596;3239.36
02 11 2022 08:15;02 11 2022 08:35;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;390.00;34.00;3.50;1365.00;9.71;0.648863348;1364.35
02 11 2022 08:28;02 11 2022 08:53;MAYRA;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;360.00;34.00;3.50;1260.00;9.71;0.647908669;1259.35
02 11 2022 08:40;02 11 2022 09:10;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;390.00;34.00;3.50;1365.00;9.71;0.648863348;1364.35
02 11 2022 09:40;02 11 2022 10:00;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;240.00;30.00;3.00;720.00;9.71;0.644089954;719.36
02 11 2022 09:57;02 11 2022 10:12;EL MOCHO;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;300.00;30.00;3.00;900.00;9.71;0.645999312;899.35
02 11 2022 10:10;02 11 2022 10:30;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;360.00;24.00;2.50;900.00;9.71;0.647908669;899.35
02 11 2022 10:25;02 11 2022 10:40;LUIS ALEXANDER;TOYOTA;TOYOTA;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA ;390.00;20.00;2.00;780.00;9.71;0.648863348;779.35
03 11 2022 09:37;03 11 2022 09:55;IKER;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;COCO;CORTINA;390.00;31.00;18.00;7020.00;9.71;0.648863348;7019.35
03 11 2022 08:06;03 11 2022 08:26;NOEMI;YAMAHA;YAMAHA E15DMH;15;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;390.00;30.00;3.00;1170.00;9.71;0.648863348;1169.35
03 11 2022 08:15;03 11 2022 08:35;SABINA;LISTER;LISTER TR;90;LA PAMPA;-9.02;-78.63;1.31;LORNA;CORTINA;300.00;30.00;3.00;900.00;9.71;0.645999312;899.35
